wav_filepath,wav_filesize,duration,transcript
data/raw/audio/sm04500704060.wav,49164,1.535,i zlotvor se više ne maknu
data/raw/audio/sm04500804033.wav,44444,1.387,a ogledalo joj odgovori
data/raw/audio/sm04500202031.wav,107244,3.35,uze pticu i baci je uvis a ptica
data/raw/audio/sm04500703040.wav,58410,1.824,djevojke su stigle u pravi čas
data/raw/audio/sm04500302106.wav,93960,2.935,i onda su opet čuvali guske dok nije uvečerilo
data/raw/audio/sm04500704046.wav,39564,1.235,medvjed ga zaskočio
data/raw/audio/sm04500805012.wav,65244,2.038,posjedaše sva sedmorica oko nje
data/raw/audio/sm04500604039.wav,31964,0.998,oprije se muž
data/raw/audio/sm04500302024.wav,54176,1.692,da smaknu vjernoga faladu
data/raw/audio/sm04501001064.wav,262844,8.213,i tako vičući dobrijan pritrča velečasnome i za rukav ga uhvati i dakako ostade i on priljepljen
data/raw/audio/sm04500501088.wav,112524,3.515,ptičica bi joj dobacila upravo ono što bi djevojka poželjela
data/raw/audio/sm04500804095.wav,109564,3.422,a sada joj ogledalo napokon odgovori
data/raw/audio/sm04500805053.wav,34954,1.091,onda mi ga poklonite
data/raw/audio/sm04500604001.wav,53564,1.673,gotovo klonu od straha
data/raw/audio/sm04500301045.wav,95726,2.99,i kraljevna ubrzo opet ožednje
data/raw/audio/sm04500601087.wav,23404,0.73,njegova žena
data/raw/audio/sm04500203024.wav,107404,3.355,i samo su željeli da ga vrag odnese što dalje odande
data/raw/audio/sm04500101073.wav,199484,6.232,vidiš li crvenkapice koliko je lijepa cvijeća naokolo zašto ne pogledaš malko oko sebe
data/raw/audio/sm04500603021.wav,31404,0.98,vrnuo se ribar
data/raw/audio/sm04500103012.wav,41350,1.291,ma i na stotinu koračaja
data/raw/audio/sm04500605013.wav,34604,1.08,odslovi ona
data/raw/audio/sm04500604099.wav,70604,2.205,ženo prozbori ribar
data/raw/audio/sm04500203112.wav,106872,3.338,obojica mrtva pala na tlo
data/raw/audio/sm04500401006.wav,135086,4.22,pun svakakva lijepa cvijeća i svakojaka neobična bilja
data/raw/audio/sm04500602041.wav,85548,2.672,možeš dvoru
data/raw/audio/sm04500604022.wav,78844,2.462,da propuste ribara koji priđe i reče
data/raw/audio/sm04500603043.wav,37724,1.177,gledao sve naokolo
data/raw/audio/sm04500502006.wav,75324,2.353,kako je pak pepeljuga sve jednako molila
data/raw/audio/sm04500302092.wav,35384,1.104,pa je uze češljati
data/raw/audio/sm04500503021.wav,112934,3.528,otac pomisli nije li to možda pepeljuga
data/raw/audio/sm04500402083.wav,30236,0.944,na svoje dvore
data/raw/audio/sm04500701037.wav,148604,4.643,dok je snjeguljica ostajala pokraj majke i pomagala joj u kućnim poslovima
data/raw/audio/sm04500901062.wav,143804,4.492,čekaj ponesi me ne mogu ja tako brzati
data/raw/audio/sm04500802073.wav,76772,2.398,uskliknuše složno
data/raw/audio/sm04500902074.wav,38284,1.195,dok su se tako vozili
data/raw/audio/sm04500602018.wav,100514,3.14,nije red da od iverka tražim više
data/raw/audio/sm04500805101.wav,64042,2.0,čuvši što ogledalo kazuje
data/raw/audio/sm04500101013.wav,49642,1.55,a ta je djevojčici
data/raw/audio/sm04500501002.wav,45164,1.41,nekakvu bogatunu
data/raw/audio/sm04500502070.wav,53084,1.657,stresi drvce
data/raw/audio/sm04500103039.wav,105330,3.29,sjela ona na travu gdje sunce prosjalo
data/raw/audio/sm04500204075.wav,120684,3.77,spretni krojač uskoči u kapelu što bijaše u blizini
data/raw/audio/sm04500803036.wav,134212,4.193,kad ugledaše svoju dragu snjeguljicu gdje na tlu leži kao mrtva
data/raw/audio/sm04500501089.wav,102844,3.212,bijaše tako da je kralj one zemlje
data/raw/audio/sm04500803063.wav,50578,1.579,te ona zaluđena
data/raw/audio/sm04500902024.wav,72044,2.25,kraljevna udari u plač
data/raw/audio/sm04500204076.wav,47324,1.478,a vepar za njim
data/raw/audio/sm04500401059.wav,55324,1.728,od nevolje sam ovo učinio
data/raw/audio/sm04500202021.wav,91564,2.86,nato div podiže kamen sa tla
data/raw/audio/sm04500603094.wav,112204,3.505,a ono se kraljevska palača prometnula u carske dvore
data/raw/audio/sm04500603065.wav,70844,2.212,idi odmah onamo i učini kako ti kažem
data/raw/audio/sm04500501067.wav,119164,3.723,lijepih haljina bisera i dragog kamenja
data/raw/audio/sm04500804068.wav,90364,2.822,možda se bojiš da je otrovna
data/raw/audio/sm04500302095.wav,55996,1.748,tada djevojka brzo izgovori
data/raw/audio/sm04500501094.wav,51564,1.61,sebi odabrao zaručnicu
data/raw/audio/sm04500704041.wav,67964,2.123,golem mrk medvjed
data/raw/audio/sm04500601015.wav,40124,1.252,poštedi mi život
data/raw/audio/sm04500202102.wav,139084,4.345,div mu pokaza jednu postelju i reče neka legne i neka se ispava
data/raw/audio/sm04500504082.wav,57486,1.795,i tako ostadoše
data/raw/audio/sm04500103029.wav,55082,1.72,otišli oni u šetnju u šumu
data/raw/audio/sm04500503044.wav,56538,1.765,i otrčala pod ljeskovo drvce
data/raw/audio/sm04500603037.wav,63324,1.978,sve jedna za glavu niža od druge
data/raw/audio/sm04500502034.wav,53404,1.667,a kako je djevojka udarila u plač
data/raw/audio/sm04500401024.wav,61804,1.93,mršavljela ona i blijedjela
data/raw/audio/sm04500104017.wav,174366,5.448,tu se pribije u nekog seljaka unajmi se da mu čuva ovce
data/raw/audio/sm04501002125.wav,32484,1.014,i zadovoljstvu
data/raw/audio/sm04500602073.wav,101468,3.17,pa da u ovom lijepom dvoru poživimo u sreći i zadovoljstvu
data/raw/audio/sm04500601091.wav,16844,0.525,unutri
data/raw/audio/sm04500302053.wav,120118,3.752,tiho iziđe iz grada tjerajući pred sobom guščje jato u polje
data/raw/audio/sm04500301079.wav,68206,2.13,a prava zaručnica na kljuse
data/raw/audio/sm04500603002.wav,74364,2.322,je njegova žena navrla da postane kraljicom
data/raw/audio/sm04500302107.wav,98362,3.072,uvečer pošto su se vratili konrad iziđe
data/raw/audio/sm04500502025.wav,50604,1.58,jedva prođe sat vremena
data/raw/audio/sm04500801029.wav,138924,4.34,i stasala i bivala sve ljepša iz dana u dan
data/raw/audio/sm04500704006.wav,131004,4.093,da kupe konca igala vrpca i gajtana
data/raw/audio/sm04500203090.wav,107644,3.362,gledali ga sa svih strana i na njegovu pojasu čitali
data/raw/audio/sm04500202060.wav,53950,1.685,prihvati drvo obadvjema rukama
data/raw/audio/sm04500602042.wav,121934,3.809,već ga ima žena stoji pred vratima
data/raw/audio/sm04500204057.wav,86124,2.69,kralj mu još ne htjede dati obećanu nagradu
data/raw/audio/sm04500204069.wav,33966,1.06,kad je vepar
data/raw/audio/sm04500902048.wav,90204,2.817,sutradan kad ih je sunce probudilo
data/raw/audio/sm04500702027.wav,62444,1.95,samo bi promumljao
data/raw/audio/sm04500301016.wav,57484,1.795,kad je došao čas rastanka
data/raw/audio/sm04500804032.wav,75324,2.353,koja li je krasotica
data/raw/audio/sm04500201073.wav,82470,2.576,imaš li volje da pođeš sa mnom
data/raw/audio/sm04500402027.wav,34800,1.086,pa kad budu opletene
data/raw/audio/sm04500702063.wav,79724,2.49,zape on malko krznom o kvaku
data/raw/audio/sm04500502019.wav,37244,1.163,pa grličice
data/raw/audio/sm04500104018.wav,147724,4.615,dugo je u onomu kraju čuvao ovce i često obilazio oko starog dvorca
data/raw/audio/sm04500303077.wav,128284,4.008,a zatim neopažen otišao odande i na dvore se vratio
data/raw/audio/sm04500401103.wav,85410,2.668,puštajući da se razliježe njezin mio glas
data/raw/audio/sm04500301078.wav,67246,2.1,sad dvorkinja uzjaha na faladu
data/raw/audio/sm04500701028.wav,170638,5.331,ružica kad pred sobom ugleda onu mrku glavurdu vrisnu od straha i odskoči natrag
data/raw/audio/sm04500302004.wav,66942,2.091,odgovori lažna zaručnica
data/raw/audio/sm04500601013.wav,50042,1.562,što ju zovu iverak
data/raw/audio/sm04500301075.wav,80686,2.52,smjesta život uzeti
data/raw/audio/sm04500901055.wav,46124,1.44,i ne može čovjeku biti drug
data/raw/audio/sm04500602067.wav,103786,3.242,u njemu i jeleni zečevi i druga divljač
data/raw/audio/sm04500901038.wav,137404,4.293,nemoj se zbog toga žalostiti preuze žaba
data/raw/audio/sm04500804099.wav,61484,1.92,najposlje se smirilo
data/raw/audio/sm04500401004.wav,119726,3.74,naposljetku se žena ponadala da će joj nebo želju ispuniti
data/raw/audio/sm04500702032.wav,44524,1.39,sestre odoše u postelju
data/raw/audio/sm04501002067.wav,77244,2.413,koji je kadar smazati čitavo brdo kruha
data/raw/audio/sm04500104057.wav,90204,2.817,ali mu nikad nije prilazio preblizu
data/raw/audio/sm04500102093.wav,126734,3.959,baka uživala u kolaču i zalogaje zalijevala vinom
data/raw/audio/sm04500801059.wav,327244,10.225,ogledalce kaži meni ponajljepša u svoj zemlji između mnogih ljepotica koja li je krasotica ono joj odgovori
data/raw/audio/sm04500401092.wav,86766,2.71,lelujela se kosa kao konop od zlata
data/raw/audio/sm04500801026.wav,97324,3.04,najveća si krasotica
data/raw/audio/sm04501002012.wav,63806,1.993,koja bijaše tako ozbiljna
data/raw/audio/sm04500604002.wav,81324,2.54,ribar prođe do prijestolne dvorane i
data/raw/audio/sm04500201077.wav,129242,4.037,noktom bih te mogao otkvrcnuti
data/raw/audio/sm04500703039.wav,49062,1.532,odvuka u vodu
data/raw/audio/sm04501002043.wav,50446,1.575,hladne vode ne podnosim
data/raw/audio/sm04500503030.wav,158832,4.962,kraljević plesao s njome samo s njom
data/raw/audio/sm04500202078.wav,97884,3.058,ne znači to da nemam snage uzvrati krojačić
data/raw/audio/sm04500101085.wav,86238,2.694,obradovat ću baku ako joj uberem
data/raw/audio/sm04500301066.wav,146286,4.57,jer time što je kraljevna izgubila rupčić s onim kapljicama krvi na njemu
data/raw/audio/sm04500204098.wav,42524,1.327,i s malom radošću
data/raw/audio/sm04500203022.wav,87078,2.72,drugi pak ratnici bili kivni na nj
data/raw/audio/sm04500302062.wav,65814,2.055,da djevojka nije okrenula kazivati
data/raw/audio/sm04500803040.wav,126088,3.939,a ona poče disati i život se polako u nju vrati
data/raw/audio/sm04500502027.wav,53244,1.663,pa opet sve odletjele
data/raw/audio/sm04500602084.wav,127840,3.994,zar ne bismo mogli kraljevati i vladati svom ovom zemljom
data/raw/audio/sm04500901013.wav,148444,4.638,kraljevna bi otšetala u šumu i sjela na rub hladnoga studenca
data/raw/audio/sm04500201015.wav,127538,3.984,seljakinja mu ljuta što je tako malo tražio
data/raw/audio/sm04500802084.wav,71388,2.229,zovem se snjeguljica
data/raw/audio/sm04500902062.wav,45564,1.423,kao da se nešto lomi
data/raw/audio/sm04500504073.wav,71406,2.23,zaručnicu pravu vodi
data/raw/audio/sm04500501014.wav,115802,3.617,djevojka svakog dana odlazila majci na grob i plakala
data/raw/audio/sm04500605078.wav,51484,1.607,jedva ga je i sam čuo
data/raw/audio/sm04500902054.wav,196220,6.13,kad mu je ono gospodar bio pretvoren u žabu toliko se rastužio da je sa tri željezna obruča
data/raw/audio/sm04500603006.wav,45644,1.425,ali je ipak otišao onamo
data/raw/audio/sm04500102028.wav,50572,1.579,duboko na lice
data/raw/audio/sm04500302006.wav,28422,0.887,kad je tako
data/raw/audio/sm04500103031.wav,59340,1.853,upozori joringel zaručnicu
data/raw/audio/sm04500605044.wav,42044,1.312,da je pao s postelje
data/raw/audio/sm04500501019.wav,96524,3.015,djevojčin se otac oženio drugom ženom
data/raw/audio/sm04500504071.wav,56686,1.77,iz cipele krv ne curi
data/raw/audio/sm04500702039.wav,95724,2.99,otada je medvjed svake večeri dolazio u isto doba
data/raw/audio/sm04500804057.wav,72204,2.255,snjeguljica pomoli glavu na prozor
data/raw/audio/sm04500301090.wav,141166,4.41,te pomože dvorkinji da sjaše misleći da je to njegova mlada
data/raw/audio/sm04500802052.wav,56392,1.761,u čudu će peti
data/raw/audio/sm04500101075.wav,86424,2.699,ideš nekako povučena u se
data/raw/audio/sm04501001074.wav,122728,3.834,i sve ih nosila želja da se domognu kojega zlatnog pera
data/raw/audio/sm04500101050.wav,41098,1.283,idem baki
data/raw/audio/sm04500201023.wav,78110,2.44,i namaze je pekmezom
data/raw/audio/sm04500804060.wav,54604,1.705,zabranili mi patuljci
data/raw/audio/sm04500605002.wav,151484,4.732,neprestano se obazirao oko sebe gledao pusti onaj sjaj i kras
data/raw/audio/sm04500402068.wav,67604,2.111,u kojoj je matovilka jadno tavorila
data/raw/audio/sm04500803046.wav,53948,1.685,a na to joj ogledalo odgovori
data/raw/audio/sm04500605012.wav,58364,1.823,to ćemo još vidjeti
data/raw/audio/sm04500301073.wav,145644,4.55,a na kraju se kraljevna morala pod nebom zakleti da nikomu na kraljevskim dvorima
data/raw/audio/sm04500501048.wav,47404,1.48,nije imala stelje
data/raw/audio/sm04500701049.wav,123004,3.842,i nestade u šumi ne izustivši ni riječi
data/raw/audio/sm04500605037.wav,74400,2.324,probudi se čovječe
data/raw/audio/sm04500504052.wav,41406,1.293,zlatnu cipelicu
data/raw/audio/sm04500601042.wav,66924,2.09,i nisi ništa od zaiskao
data/raw/audio/sm04500604055.wav,69320,2.165,učini kako ti kažem slušaj
data/raw/audio/sm04500204117.wav,77644,2.425,mlada žena bijaše time zadovoljna
data/raw/audio/sm04500201070.wav,77376,2.417,zdravo drugar
data/raw/audio/sm04500803024.wav,228320,7.134,pomisli snjeguljica pa odsunu vrata i kupi lijepi svileni pojas
data/raw/audio/sm04500702047.wav,75324,2.353,jednog dana kad je granulo proljeće
data/raw/audio/sm04500804006.wav,51004,1.593,ali tek što je češalj
data/raw/audio/sm04500603015.wav,40604,1.268,što bi sada tvoja žena
data/raw/audio/sm04500301069.wav,37166,1.16,reče joj dvorkinja
data/raw/audio/sm04500901046.wav,158100,4.939,a ni tvoja mi zlatna kruna ne treba nego ako me zavoliš
data/raw/audio/sm04500101008.wav,41980,1.31,kako bi djetetu ugodila
data/raw/audio/sm04500301072.wav,79084,2.47,zatim joj dvorkinja krutim riječima zapovjedi
data/raw/audio/sm04500201050.wav,137296,4.289,cijeli svijet treba da o tome zna
data/raw/audio/sm04500901044.wav,79164,2.473,a žaba na sve uzvrati
data/raw/audio/sm04500605007.wav,142844,4.463,ona sjedila ukočeno ne mičući se bijaše kao da se skamenila
data/raw/audio/sm04501002054.wav,97644,3.05,prionu on gasiti žeđ da bijaše strahota
data/raw/audio/sm04500501045.wav,55084,1.72,a ona morala sjediti i trijebiti
data/raw/audio/sm04500702066.wav,61724,1.927,ali nije bila sigurna da je baš tako
data/raw/audio/sm04500601078.wav,40124,1.252,nego bi željela kućicu
data/raw/audio/sm04500805020.wav,78524,2.453,ne možemo takvu ljupkost i ljepotu
data/raw/audio/sm04500202005.wav,103196,3.224,što ih je krojač dokusurio odjednom
data/raw/audio/sm04500101104.wav,46670,1.457,reče vuk izvana
data/raw/audio/sm04500902037.wav,68848,2.15,evo ti na gadna žabo
data/raw/audio/sm04500704067.wav,67404,2.105,i pojavi se krasan momak
data/raw/audio/sm04500204094.wav,35170,1.098,junak ratnik
data/raw/audio/sm04500701029.wav,125804,3.93,janje zableja grlica zalepeta krilima te uzletje
data/raw/audio/sm04500704068.wav,80604,2.518,u ruhu zlatom protkanu
data/raw/audio/sm04500801050.wav,312382,9.761,ona naredi kuharu da ih skuha u soli i zla žena potom sve pojede uvjerena da se tako riješila snjeguljice
data/raw/audio/sm04500803006.wav,133268,4.163,prestravi se kraljica jer je znala da ogledalo istinu kazuje
data/raw/audio/sm04500402074.wav,73306,2.289,i kako malko poiđe naprijed
data/raw/audio/sm04500402005.wav,39606,1.236,i sutradan doista
data/raw/audio/sm04500101011.wav,28094,0.877,kapicu
data/raw/audio/sm04500302013.wav,121156,3.785,imam dragi jednu želju pa vas molim da mi učinite tu ljubav
data/raw/audio/sm04500401072.wav,61486,1.92,pa kad je žena rodila kćerkicu
data/raw/audio/sm04501001016.wav,137964,4.31,i rani ga u nogu tako da ga moradoše odnijeti kući
data/raw/audio/sm04500502011.wav,21004,0.655,i viknu
data/raw/audio/sm04500704081.wav,104130,3.253,i svake godine cvali najljepšim ružama
data/raw/audio/sm04500501061.wav,36044,1.125,a ti pepeljugo
data/raw/audio/sm04500605039.wav,44364,1.385,ribar još bio sanjiv
data/raw/audio/sm04500202019.wav,39164,1.222,pritače krojačić
data/raw/audio/sm04500102084.wav,50572,1.579,i stara baka
data/raw/audio/sm04500601063.wav,80124,2.502,čovijek tu ustavi čamac i zazva
data/raw/audio/sm04500603040.wav,45404,1.417,sada si kraljica
data/raw/audio/sm04500101096.wav,36314,1.133,dotle otišao
data/raw/audio/sm04500901081.wav,161964,5.06,oče kad sam jučer u šumi sjedila kraj studenca pa se igrala pala mi zlatna lopta u vodu
data/raw/audio/sm04500204099.wav,44684,1.395,i tako od krojača
data/raw/audio/sm04501001044.wav,227164,7.098,prsti joj i ruka ostadoše čvrsto priljepljeni za gusku
data/raw/audio/sm04500802098.wav,46610,1.455,vrlo rado
data/raw/audio/sm04501002023.wav,125804,3.93,nadušila se ona smijati i nikako da prestane
data/raw/audio/sm04500402032.wav,75498,2.358,sve je lijepo teklo da već ne može bolje
data/raw/audio/sm04500803064.wav,60146,1.878,najposlije otvori vrata
data/raw/audio/sm04500202007.wav,83884,2.62,ipak ga najprije htjede iskušati
data/raw/audio/sm04500902008.wav,77404,2.417,i tako sve do njezine stolice
data/raw/audio/sm04500901030.wav,127724,3.99,jecala je sve više i sve glasnije nikako da se utješi
data/raw/audio/sm04500704018.wav,62284,1.945,kad se patuljak pribrao od straha
data/raw/audio/sm04500601016.wav,96604,3.018,nisam ja iverak nego ukleti princ
data/raw/audio/sm04500502097.wav,26310,0.821,čija je to
data/raw/audio/sm04500201019.wav,112982,3.529,da mi od njega bude snage i krepčine
data/raw/audio/sm04500202014.wav,33142,1.034,prihvati krojačić
data/raw/audio/sm04501002123.wav,43726,1.365,svu kraljevinu
data/raw/audio/sm04500504087.wav,50926,1.59,maćehina starija kći
data/raw/audio/sm04500603047.wav,31404,0.98,usprotivi se žena
data/raw/audio/sm04500103034.wav,87552,2.735,sunce sjalo između stabala i prosijavalo
data/raw/audio/sm04500804097.wav,94924,2.965,najveća si krasotica
data/raw/audio/sm04500401107.wav,66684,2.083,odjahao je natrag na svoje dvore
data/raw/audio/sm04500802095.wav,72256,2.257,da u svemu održavaš red i čistoću
